Keller LEX1 pressure data
Date	Time	Pressure (mBar)
03/04/2014	13:27:57	1016.2326
03/04/2014	13:27:58	1016.2538
03/04/2014	13:27:59	1016.4247
03/04/2014	13:28:00	1016.3180
03/04/2014	13:28:01	1016.6382
03/04/2014	13:28:02	1016.9585
03/04/2014	13:28:03	1016.8049
03/04/2014	13:28:04	1016.8690
03/04/2014	13:28:05	1016.5615
03/04/2014	13:28:06	1016.1004
03/04/2014	13:28:07	1016.4846
03/04/2014	13:28:08	1016.5120
03/04/2014	13:28:09	1016.6815
03/04/2014	13:28:10	1016.5654
03/04/2014	13:28:11	1016.4927
03/04/2014	13:28:12	1016.5208
03/04/2014	13:28:13	1016.5194
03/04/2014	13:28:14	1016.5031
03/04/2014	13:28:15	1016.3401
03/04/2014	13:28:16	1016.2285
03/04/2014	13:28:17	1016.6769
03/04/2014	13:28:18	1016.9971
03/04/2014	13:28:19	1016.3564
03/04/2014	13:28:20	1016.1004
03/04/2014	13:28:21	1016.6556
03/04/2014	13:28:22	1016.6385
03/04/2014	13:28:23	1015.8055
03/04/2014	13:28:24	1016.3180
03/04/2014	13:28:25	1016.5229
03/04/2014	13:28:26	1016.4612
03/04/2014	13:28:27	1016.5315
03/04/2014	13:28:28	1016.2654
03/04/2014	13:28:29	1016.5643
03/04/2014	13:28:30	1016.2739
03/04/2014	13:28:31	1016.5416
03/04/2014	13:28:32	1016.5641
03/04/2014	13:28:33	1016.2227
03/04/2014	13:28:34	1016.3508
03/04/2014	13:28:35	1016.3251
03/04/2014	13:28:36	1016.5728
03/04/2014	13:28:37	1016.4806
03/04/2014	13:28:38	1016.2285
03/04/2014	13:28:39	1016.2285
03/04/2014	13:28:40	1016.6769
03/04/2014	13:28:41	1016.1644
03/04/2014	13:28:42	1016.8049
03/04/2014	13:28:43	1016.5165
03/04/2014	13:28:44	1016.6128
03/04/2014	13:28:45	1016.2498
03/04/2014	13:28:46	1016.3993
03/04/2014	13:28:47	1016.3651
03/04/2014	13:28:48	1016.3826
03/04/2014	13:28:49	1016.3763
03/04/2014	13:28:50	1016.5001
03/04/2014	13:28:51	1016.4660
03/04/2014	13:28:52	1016.5523
03/04/2014	13:28:53	1016.3826
03/04/2014	13:28:54	1016.5687
03/04/2014	13:28:55	1016.6496
03/04/2014	13:28:56	1016.2226
03/04/2014	13:28:57	1016.3782
03/04/2014	13:28:58	1016.3969
03/04/2014	13:29:00	1016.3112
03/04/2014	13:29:01	1016.4924
03/04/2014	13:29:02	1016.4059
03/04/2014	13:29:03	1016.3696
03/04/2014	13:29:04	1016.3491
03/04/2014	13:29:05	1016.0731
03/04/2014	13:29:06	1016.5856
03/04/2014	13:29:07	1016.3294
03/04/2014	13:29:08	1016.3976
03/04/2014	13:29:09	1016.4193
03/04/2014	13:29:10	1016.4219
03/04/2014	13:29:11	1016.4877
03/04/2014	13:29:12	1016.3990
03/04/2014	13:29:13	1016.4885
03/04/2014	13:29:14	1016.4546
03/04/2014	13:29:15	1016.5103
03/04/2014	13:29:16	1016.5240
03/04/2014	13:29:17	1016.4410
03/04/2014	13:29:18	1016.4633
03/04/2014	13:29:19	1016.4653
03/04/2014	13:29:20	1016.4858
03/04/2014	13:29:21	1016.4244
03/04/2014	13:29:22	1016.4076
03/04/2014	13:29:23	1016.4241
03/04/2014	13:29:24	1016.4251
03/04/2014	13:29:25	1016.4354
03/04/2014	13:29:26	1016.4794
03/04/2014	13:29:27	1016.5286
03/04/2014	13:29:28	1016.3692
03/04/2014	13:29:29	1016.6496
03/04/2014	13:29:30	1016.5854
03/04/2014	13:29:31	1016.3080
03/04/2014	13:29:32	1016.4575
03/04/2014	13:29:33	1016.4894
03/04/2014	13:29:34	1016.4147
03/04/2014	13:29:35	1016.4531
03/04/2014	13:29:36	1016.5144
03/04/2014	13:29:37	1016.4644
03/04/2014	13:29:38	1016.3947
03/04/2014	13:29:39	1016.4274
03/04/2014	13:29:40	1016.3367
03/04/2014	13:29:41	1016.3961
03/04/2014	13:29:42	1016.4392
03/04/2014	13:29:43	1016.5144
03/04/2014	13:29:44	1016.4877
03/04/2014	13:29:45	1016.4696
03/04/2014	13:29:46	1016.5538
03/04/2014	13:29:47	1016.5597
03/04/2014	13:29:48	1016.5878
03/04/2014	13:29:49	1016.5706
03/04/2014	13:29:50	1016.5621
03/04/2014	13:29:51	1016.5001
03/04/2014	13:29:52	1016.6619
03/04/2014	13:29:53	1016.2654
03/04/2014	13:29:54	1016.1586
03/04/2014	13:29:55	1016.7136
03/04/2014	13:29:56	1016.3721
03/04/2014	13:29:57	1016.3508
03/04/2014	13:29:58	1016.6710
03/04/2014	13:29:59	1016.5429
03/04/2014	13:30:00	1016.3613
03/04/2014	13:30:01	1016.4147
03/04/2014	13:30:02	1016.1373
03/04/2014	13:30:03	1016.2974
03/04/2014	13:30:04	1016.5118
03/04/2014	13:30:05	1016.5623
03/04/2014	13:30:06	1016.3613
03/04/2014	13:30:07	1016.3599
03/04/2014	13:30:08	1016.3653
03/04/2014	13:30:09	1016.4863
03/04/2014	13:30:10	1016.4944
03/04/2014	13:30:11	1016.7836
03/04/2014	13:30:12	1016.4634
03/04/2014	13:30:13	1016.3821
03/04/2014	13:30:14	1015.9083
03/04/2014	13:30:15	1016.2220
03/04/2014	13:30:16	1016.2925
03/04/2014	13:30:17	1016.2604
03/04/2014	13:30:18	1016.3245
03/04/2014	13:30:19	1016.3799
03/04/2014	13:30:20	1016.4398
03/04/2014	13:30:21	1016.2988
03/04/2014	13:30:22	1016.5274
03/04/2014	13:30:23	1016.5428
03/04/2014	13:30:24	1016.1373
03/04/2014	13:30:25	1016.6496
03/04/2014	13:30:26	1016.3615
03/04/2014	13:30:27	1016.4254
03/04/2014	13:30:28	1016.6496
03/04/2014	13:30:30	1015.7529
03/04/2014	13:30:31	1016.3294
03/04/2014	13:30:32	1016.3721
03/04/2014	13:30:33	1016.4386
03/04/2014	13:30:34	1016.3004
03/04/2014	13:30:35	1015.8809
03/04/2014	13:30:36	1016.0091
03/04/2014	13:30:37	1016.0988
03/04/2014	13:30:38	1016.1991
03/04/2014	13:30:39	1016.3404
03/04/2014	13:30:40	1016.2847
03/04/2014	13:30:41	1016.3911
03/04/2014	13:30:42	1016.3258
03/04/2014	13:30:43	1016.2945
03/04/2014	13:30:44	1016.2249
03/04/2014	13:30:45	1016.7409
03/04/2014	13:30:46	1016.2285
03/04/2014	13:30:47	1016.2604
03/04/2014	13:30:48	1016.2529
03/04/2014	13:30:49	1016.2507
03/04/2014	13:30:50	1016.3073
03/04/2014	13:30:51	1016.3027
03/04/2014	13:30:52	1016.3194
03/04/2014	13:30:53	1016.3265
03/04/2014	13:30:54	1016.2336
03/04/2014	13:30:55	1016.3397
03/04/2014	13:30:56	1016.2712
03/04/2014	13:30:57	1016.2422
03/04/2014	13:30:58	1016.4931
03/04/2014	13:30:59	1016.4273
03/04/2014	13:31:00	1016.2960
03/04/2014	13:31:01	1016.5354
03/04/2014	13:31:02	1016.3313
03/04/2014	13:31:03	1016.4752
03/04/2014	13:31:04	1015.9083
03/04/2014	13:31:05	1016.3993
03/04/2014	13:31:06	1016.2071
03/04/2014	13:31:07	1015.9296
03/04/2014	13:31:08	1016.2711
03/04/2014	13:31:09	1016.2314
03/04/2014	13:31:10	1016.2180
03/04/2014	13:31:11	1016.3632
03/04/2014	13:31:12	1016.1445
03/04/2014	13:31:13	1016.4207
03/04/2014	13:31:14	1016.2391
03/04/2014	13:31:15	1016.1440
03/04/2014	13:31:16	1016.2926
03/04/2014	13:31:17	1016.4206
03/04/2014	13:31:18	1016.0363
03/04/2014	13:31:19	1016.2797
03/04/2014	13:31:20	1016.1114
03/04/2014	13:31:21	1016.4207
03/04/2014	13:31:22	1016.2178
03/04/2014	13:31:23	1016.0790
03/04/2014	13:31:24	1016.3993
03/04/2014	13:31:25	1016.2455
03/04/2014	13:31:26	1015.8442
03/04/2014	13:31:27	1016.2498
03/04/2014	13:31:28	1016.3392
03/04/2014	13:31:29	1016.3392
03/04/2014	13:31:30	1016.4033
03/04/2014	13:31:31	1016.2112
03/04/2014	13:31:32	1016.3863
03/04/2014	13:31:33	1016.1258
03/04/2014	13:31:34	1016.4675
03/04/2014	13:31:35	1016.0618
03/04/2014	13:31:36	1016.4460
03/04/2014	13:31:37	1016.3372
03/04/2014	13:31:38	1016.2859
03/04/2014	13:31:39	1016.0807
03/04/2014	13:31:40	1016.2538
03/04/2014	13:31:41	1016.6382
03/04/2014	13:31:42	1015.8055
03/04/2014	13:31:43	1016.3779
03/04/2014	13:31:44	1016.1196
03/04/2014	13:31:45	1016.1644
03/04/2014	13:31:46	1016.2071
03/04/2014	13:31:47	1016.1537
03/04/2014	13:31:48	1016.1120
03/04/2014	13:31:49	1016.4247
03/04/2014	13:31:50	1016.4033
03/04/2014	13:31:51	1015.9977
03/04/2014	13:31:52	1016.3180
03/04/2014	13:31:53	1016.0504
03/04/2014	13:31:54	1016.1644
03/04/2014	13:31:55	1016.0577
03/04/2014	13:31:56	1016.1986
03/04/2014	13:31:57	1016.1443
03/04/2014	13:31:58	1016.0591
03/04/2014	13:32:00	1015.9993
03/04/2014	13:32:01	NaN
03/04/2014	13:32:02	1016.2965
03/04/2014	13:32:03	1016.0874
03/04/2014	13:32:04	1016.3820
03/04/2014	13:32:05	1015.6133
03/04/2014	13:32:06	1015.9143
03/04/2014	13:32:07	1015.8513
03/04/2014	13:32:08	1015.8334
03/04/2014	13:32:09	1016.1898
03/04/2014	13:32:10	NaN
03/04/2014	13:32:11	1016.2112
03/04/2014	13:32:12	1016.3180
03/04/2014	13:32:13	1015.9902
03/04/2014	13:32:14	1016.1068
03/04/2014	13:32:15	NaN
03/04/2014	13:32:16	1015.8743
03/04/2014	13:32:17	1016.0770
03/04/2014	13:32:18	1016.0192
03/04/2014	13:32:19	1016.0164
03/04/2014	13:32:20	1015.8853
03/04/2014	13:32:21	1015.9014
03/04/2014	13:32:22	1015.6133
03/04/2014	13:32:23	1016.2538
03/04/2014	13:32:24	1015.6133
03/04/2014	13:32:25	1015.8759
03/04/2014	13:32:26	1015.8696
03/04/2014	13:32:27	1015.8802
03/04/2014	13:32:28	1015.5754
03/04/2014	13:32:29	1015.7034
03/04/2014	13:32:30	1015.9169
03/04/2014	13:32:31	1016.2159
03/04/2014	13:32:32	1016.0814
03/04/2014	13:32:33	1016.0878
03/04/2014	13:32:34	1015.8315
03/04/2014	13:32:35	1015.7248
03/04/2014	13:32:36	1015.7845
03/04/2014	13:32:37	NaN
03/04/2014	13:32:38	1015.5372
03/04/2014	13:32:39	1016.0281
03/04/2014	13:32:40	1016.1777
03/04/2014	13:32:41	NaN
03/04/2014	13:32:42	1015.6011
03/04/2014	13:32:43	1016.1777
03/04/2014	13:32:44	1015.8509
03/04/2014	13:32:45	1016.3058
03/04/2014	13:32:46	1015.9001
03/04/2014	13:32:47	1015.9129
03/04/2014	13:32:48	1015.9000
03/04/2014	13:32:49	1016.0236
03/04/2014	13:32:50	1015.5113
03/04/2014	13:32:51	1015.7567
03/04/2014	13:32:52	1016.1518
03/04/2014	13:32:53	1016.0161
03/04/2014	13:32:54	1015.8510
03/04/2014	13:32:55	1015.7507
03/04/2014	13:32:56	1015.7750
03/04/2014	13:32:57	1016.1136
03/04/2014	13:32:58	1016.1777
03/04/2014	13:32:59	1015.5372
03/04/2014	13:33:00	1015.4731
03/04/2014	13:33:01	1015.7612
03/04/2014	13:33:02	1015.6449
03/04/2014	13:33:03	1015.8015
03/04/2014	13:33:04	1015.8204
03/04/2014	13:33:05	1015.6172
03/04/2014	13:33:06	1015.7845
03/04/2014	13:33:07	1016.0878
03/04/2014	13:33:08	1015.4473
03/04/2014	13:33:09	NaN
03/04/2014	13:33:10	1015.6650
03/04/2014	13:33:11	1015.5800
03/04/2014	13:33:12	1015.6172
03/04/2014	13:33:13	1015.6821
03/04/2014	13:33:14	1015.5258
03/04/2014	13:33:15	1015.6613
03/04/2014	13:33:16	1015.5873
03/04/2014	13:33:17	1015.7137
03/04/2014	13:33:18	1015.7757
03/04/2014	13:33:19	1015.6686
03/04/2014	13:33:20	1015.6807
03/04/2014	13:33:21	1015.7002
03/04/2014	13:33:22	1015.6400
03/04/2014	13:33:23	1015.6125
03/04/2014	13:33:24	1015.6210
03/04/2014	13:33:25	1015.5194
03/04/2014	13:33:26	1015.4020
03/04/2014	13:33:27	1015.4463
03/04/2014	13:33:28	1015.4025
03/04/2014	13:33:30	1015.5735
03/04/2014	13:33:31	1015.6149
03/04/2014	13:33:32	1015.5994
03/04/2014	13:33:33	1015.5622
03/04/2014	13:33:34	1015.4340
03/04/2014	13:33:35	1015.6774
03/04/2014	13:33:36	1015.5681
03/04/2014	13:33:37	1015.5736
03/04/2014	13:33:38	1015.5402
03/04/2014	13:33:39	1015.5319
03/04/2014	13:33:40	1015.5150
03/04/2014	13:33:41	1015.5789
03/04/2014	13:33:42	1014.9857
03/04/2014	13:33:43	1015.4917
03/04/2014	13:33:44	1015.4868
03/04/2014	13:33:45	1015.6120
03/04/2014	13:33:46	1015.7863
03/04/2014	13:33:47	1015.3914
03/04/2014	13:33:48	1015.4982
03/04/2014	13:33:49	1015.5152
03/04/2014	13:33:50	1015.3152
03/04/2014	13:33:51	1015.4316
03/04/2014	13:33:52	1015.4188
03/04/2014	13:33:53	1015.4044
03/04/2014	13:33:54	1015.7214
03/04/2014	13:33:55	1015.4749
03/04/2014	13:33:56	1015.6903
03/04/2014	13:33:57	1015.6902
03/04/2014	13:33:58	1015.2040
03/04/2014	13:33:59	1015.3321
03/04/2014	13:34:00	1015.2681
03/04/2014	13:34:01	1015.8445
03/04/2014	13:34:02	1015.8445
03/04/2014	13:34:03	1015.5178
03/04/2014	13:34:04	1015.4374
03/04/2014	13:34:05	1015.5211
03/04/2014	13:34:06	1015.5711
03/04/2014	13:34:07	1015.6460
03/04/2014	13:34:08	1015.7003
03/04/2014	13:34:09	1015.3961
03/04/2014	13:34:10	1015.3535
03/04/2014	13:34:11	1015.4090
03/04/2014	13:34:12	1015.4669
03/04/2014	13:34:13	1015.5897
03/04/2014	13:34:14	1015.8417
03/04/2014	13:34:15	1015.5746
03/04/2014	13:34:16	1015.2822
03/04/2014	13:34:17	1015.3962
03/04/2014	13:34:18	1015.5668
03/04/2014	13:34:19	1016.1006
03/04/2014	13:34:20	1015.7805
03/04/2014	13:34:21	1015.5242
03/04/2014	13:34:22	1015.7164
03/04/2014	13:34:23	1015.3839
03/04/2014	13:34:24	1015.6797
03/04/2014	13:34:25	1015.1672
03/04/2014	13:34:26	1015.3380
03/04/2014	13:34:27	1015.5516
03/04/2014	13:34:28	1015.8504
03/04/2014	13:34:29	1015.4449
03/04/2014	13:34:30	1015.5942
03/04/2014	13:34:31	1015.2313
03/04/2014	13:34:32	1015.7436
03/04/2014	13:34:33	1015.2953
03/04/2014	13:34:34	1015.2313
03/04/2014	13:34:35	1015.3914
03/04/2014	13:34:36	1015.4555
03/04/2014	13:34:37	1015.5729
03/04/2014	13:34:38	1015.2526
03/04/2014	13:34:39	1015.2845
03/04/2014	13:34:40	1015.6156
03/04/2014	13:34:41	1015.3786
03/04/2014	13:34:42	1015.4304
03/04/2014	13:34:43	1015.4189
03/04/2014	13:34:44	1015.2448
03/04/2014	13:34:45	1015.1453
03/04/2014	13:34:46	1015.2072
03/04/2014	13:34:47	1015.1564
03/04/2014	13:34:48	1015.5516
03/04/2014	13:34:49	1015.3337
03/04/2014	13:34:50	1015.3350
03/04/2014	13:34:51	1015.2111
03/04/2014	13:34:52	1015.2624
03/04/2014	13:34:53	1015.3924
03/04/2014	13:34:54	1015.6404
03/04/2014	13:34:55	1015.5122
03/04/2014	13:34:56	1015.0638
03/04/2014	13:34:57	1015.1066
03/04/2014	13:34:58	1015.2474
03/04/2014	13:35:00	1015.3785
03/04/2014	13:35:01	1015.3615
03/04/2014	13:35:02	1015.2026
03/04/2014	13:35:03	1015.2165
03/04/2014	13:35:04	1015.2247
03/04/2014	13:35:05	1015.2184
03/04/2014	13:35:06	1015.1489
03/04/2014	13:35:07	1015.1427
03/04/2014	13:35:08	NaN
03/04/2014	13:35:09	1015.1719
03/04/2014	13:35:10	1015.1729
03/04/2014	13:35:11	1015.1766
03/04/2014	13:35:12	1015.1999
03/04/2014	13:35:13	1015.2274
03/04/2014	13:35:14	1015.1730
03/04/2014	13:35:15	1015.2473
03/04/2014	13:35:16	NaN
03/04/2014	13:35:17	1015.1309
03/04/2014	13:35:18	1015.1606
03/04/2014	13:35:19	1015.2620
03/04/2014	13:35:20	1015.3705
03/04/2014	13:35:21	1015.0853
03/04/2014	13:35:22	1015.2773
03/04/2014	13:35:23	1015.4097
03/04/2014	13:35:24	1014.8332
03/04/2014	13:35:25	1015.0062
03/04/2014	13:35:26	1015.3030
03/04/2014	13:35:27	1015.1791
03/04/2014	13:35:28	1015.2036
03/04/2014	13:35:29	1015.0850
03/04/2014	13:35:30	1015.1600
03/04/2014	13:35:31	1016.0114
03/04/2014	13:35:32	1015.2213
03/04/2014	13:35:33	1015.1716
03/04/2014	13:35:34	1015.2004
03/04/2014	13:35:35	1015.2285
03/04/2014	13:35:36	1015.2066
03/04/2014	13:35:37	1015.1672
03/04/2014	13:35:38	1015.1576
03/04/2014	13:35:39	1015.1548
03/04/2014	13:35:40	1015.1641
03/04/2014	13:35:41	1015.2465
03/04/2014	13:35:42	1015.1315
03/04/2014	13:35:43	1015.2131
03/04/2014	13:35:44	NaN
03/04/2014	13:35:45	1015.0254
03/04/2014	13:35:46	1015.1215
03/04/2014	13:35:47	1015.1719
03/04/2014	13:35:48	1015.2083
03/04/2014	13:35:49	1015.1501
03/04/2014	13:35:50	1015.1936
03/04/2014	13:35:51	1015.1439
03/04/2014	13:35:52	1015.2837
03/04/2014	13:35:53	1015.2524
03/04/2014	13:35:54	1015.2667
03/04/2014	13:35:55	1015.4318
03/04/2014	13:35:56	1014.7943
03/04/2014	13:35:57	1015.4989
03/04/2014	13:35:58	1014.9266
03/04/2014	13:35:59	1015.3109
03/04/2014	13:36:00	1015.3109
03/04/2014	13:36:01	1015.1315
03/04/2014	13:36:02	1014.9266
03/04/2014	13:36:03	1014.9864
03/04/2014	13:36:04	NaN
03/04/2014	13:36:05	1015.3708
03/04/2014	13:36:06	1014.7943
03/04/2014	13:36:07	1014.6661
03/04/2014	13:36:08	1015.2747
03/04/2014	13:36:09	NaN
03/04/2014	13:36:10	1015.1188
03/04/2014	13:36:11	1015.2021
03/04/2014	13:36:12	1015.1142
03/04/2014	13:36:13	1015.1129
03/04/2014	13:36:14	1015.3078
03/04/2014	13:36:15	1014.8797
03/04/2014	13:36:16	1015.1230
03/04/2014	13:36:17	1015.3267
03/04/2014	13:36:18	1015.2009
03/04/2014	13:36:19	NaN
03/04/2014	13:36:20	1014.7943
03/04/2014	13:36:21	1015.4349
03/04/2014	13:36:22	1014.9011
03/04/2014	13:36:23	NaN
03/04/2014	13:36:24	1015.1910
03/04/2014	13:36:25	NaN
03/04/2014	13:36:26	1015.1124
03/04/2014	13:36:27	1015.1414
03/04/2014	13:36:28	1015.1956
03/04/2014	13:36:30	1015.3113
03/04/2014	13:36:31	1015.1663
03/04/2014	13:36:32	1014.8203
03/04/2014	13:36:33	NaN
03/04/2014	13:36:34	1015.2473
03/04/2014	13:36:35	1015.2688
03/04/2014	13:36:36	1014.8843
03/04/2014	13:36:37	1015.1470
03/04/2014	13:36:38	1015.5629
03/04/2014	13:36:39	NaN
03/04/2014	13:36:40	1014.9224
03/04/2014	13:36:41	1015.3067
03/04/2014	13:36:42	1014.8583
03/04/2014	13:36:43	1015.0433
03/04/2014	13:36:44	1015.0728
03/04/2014	13:36:45	1015.1557
03/04/2014	13:36:46	1015.2056
03/04/2014	13:36:47	1014.9585
03/04/2014	13:36:48	1014.9701
03/04/2014	13:36:49	1015.3067
03/04/2014	13:36:50	1015.1402
03/04/2014	13:36:51	1015.2853
03/04/2014	13:36:52	1014.9224
03/04/2014	13:36:53	1015.1285
03/04/2014	13:36:54	1015.4641
03/04/2014	13:36:55	1015.3999
03/04/2014	13:36:56	1015.2719
03/04/2014	13:36:57	1014.9304
03/04/2014	13:36:58	1015.2265
03/04/2014	13:36:59	1015.3328
03/04/2014	13:37:00	1014.9805
03/04/2014	13:37:01	1015.0309
03/04/2014	13:37:02	1015.0851
03/04/2014	13:37:03	1015.0594
03/04/2014	13:37:04	1015.0443
03/04/2014	13:37:05	1015.0933
03/04/2014	13:37:06	1015.0794
03/04/2014	13:37:07	1015.0804
03/04/2014	13:37:08	1015.3109
03/04/2014	13:37:09	1015.3109
03/04/2014	13:37:10	1014.8198
03/04/2014	13:37:11	1015.3749
03/04/2014	13:37:12	1015.0483
03/04/2014	13:37:13	1015.0984
03/04/2014	13:37:14	1015.0714
03/04/2014	13:37:15	1015.0562
03/04/2014	13:37:16	1015.0324
03/04/2014	13:37:17	1014.9870
03/04/2014	13:37:18	1014.9799
03/04/2014	13:37:19	1014.9957
03/04/2014	13:37:20	NaN
03/04/2014	13:37:21	1014.9899
03/04/2014	13:37:22	1014.9970
03/04/2014	13:37:23	1015.0058
03/04/2014	13:37:24	1015.0408
03/04/2014	13:37:25	1015.0295
03/04/2014	13:37:26	1015.1227
03/04/2014	13:37:27	1015.1007
03/04/2014	13:37:28	1015.1891
03/04/2014	13:37:29	1015.1572
03/04/2014	13:37:30	1015.1100
03/04/2014	13:37:31	NaN
03/04/2014	13:37:32	1015.0903
03/04/2014	13:37:33	1015.0293
03/04/2014	13:37:34	1014.9930
03/04/2014	13:37:35	1015.0175
03/04/2014	13:37:36	1015.0603
03/04/2014	13:37:37	1015.0404
03/04/2014	13:37:38	1015.1296
03/04/2014	13:37:39	1015.0488
03/04/2014	13:37:40	1015.0002
03/04/2014	13:37:41	1014.9902
03/04/2014	13:37:42	1015.0055
03/04/2014	13:37:43	1015.0466
03/04/2014	13:37:44	1015.0630
03/04/2014	13:37:45	1015.6270
03/04/2014	13:37:46	1015.1466
03/04/2014	13:37:47	1014.9543
03/04/2014	13:37:48	1014.6021
03/04/2014	13:37:49	1015.3067
03/04/2014	13:37:50	1014.8583
03/04/2014	13:37:51	1014.8583
03/04/2014	13:37:52	1015.3708
03/04/2014	13:37:53	1015.0255
03/04/2014	13:37:54	1014.8397
03/04/2014	13:37:55	1014.7692
03/04/2014	13:37:56	1015.1108
03/04/2014	13:37:57	1015.1535
03/04/2014	13:37:58	1015.2816
03/04/2014	13:38:00	1014.9805
03/04/2014	13:38:01	1014.8652
03/04/2014	13:38:02	1014.9094
03/04/2014	13:38:03	1015.0359
03/04/2014	13:38:04	1014.9274
03/04/2014	13:38:05	1014.9442
03/04/2014	13:38:06	1015.0287
03/04/2014	13:38:07	1015.2175
03/04/2014	13:38:08	1014.8972
03/04/2014	13:38:09	1015.2175
03/04/2014	13:38:10	1015.1749
03/04/2014	13:38:11	1015.0681
03/04/2014	13:38:12	1015.2004
03/04/2014	13:38:13	1015.3494
03/04/2014	13:38:14	1014.8688
03/04/2014	13:38:15	1014.9680
03/04/2014	13:38:16	1014.8743
03/04/2014	13:38:17	1015.2211
03/04/2014	13:38:18	1014.9777
03/04/2014	13:38:19	1014.8791
03/04/2014	13:38:20	1015.2213
03/04/2014	13:38:21	1014.9009
03/04/2014	13:38:22	1014.8796
03/04/2014	13:38:23	1015.1571
03/04/2014	13:38:24	1014.9266
03/04/2014	13:38:25	NaN
03/04/2014	13:38:26	1015.1998
03/04/2014	13:38:27	1015.1571
03/04/2014	13:38:28	1015.1066
03/04/2014	13:38:29	1015.1450
03/04/2014	13:38:30	1014.6796
03/04/2014	13:38:31	1014.9144
03/04/2014	13:38:32	1014.8931
03/04/2014	13:38:33	1014.8290
03/04/2014	13:38:34	1014.9465
03/04/2014	13:38:35	1015.0089
03/04/2014	13:38:36	1014.9726
03/04/2014	13:38:37	1015.0984
03/04/2014	13:38:38	1015.2560
03/04/2014	13:38:39	1014.9614
03/04/2014	13:38:40	1014.9729
03/04/2014	13:38:41	1015.0639
03/04/2014	13:38:42	1014.9870
03/04/2014	13:38:43	1014.9443
03/04/2014	13:38:44	1015.0632
03/04/2014	13:38:45	NaN
03/04/2014	13:38:46	1015.1953
03/04/2014	13:38:47	1015.1953
03/04/2014	13:38:48	1015.1953
03/04/2014	13:38:49	1014.4266
03/04/2014	13:38:50	1014.2985
03/04/2014	13:38:51	1014.9604
03/04/2014	13:38:52	1014.9816
03/04/2014	13:38:53	1014.9975
03/04/2014	13:38:54	1014.8726
03/04/2014	13:38:55	1015.1031
03/04/2014	13:38:56	1014.6974
03/04/2014	13:38:57	1014.8340
03/04/2014	13:38:58	1015.0352
03/04/2014	13:38:59	1014.9226
03/04/2014	13:39:00	1014.9625
03/04/2014	13:39:01	1014.7730
03/04/2014	13:39:02	1014.8853
03/04/2014	13:39:03	NaN
03/04/2014	13:39:04	1015.0263
03/04/2014	13:39:05	1014.9427
03/04/2014	13:39:06	1014.8387
03/04/2014	13:39:07	1015.1031
03/04/2014	13:39:08	1015.2040
03/04/2014	13:39:09	1015.0373
03/04/2014	13:39:10	1014.8734
03/04/2014	13:39:11	1014.8303
03/04/2014	13:39:12	1015.2040
03/04/2014	13:39:13	1014.8256
03/04/2014	13:39:14	1014.7808
03/04/2014	13:39:15	1014.8252
03/04/2014	13:39:16	1014.7443
03/04/2014	13:39:17	1014.8636
03/04/2014	13:39:18	1015.2040
03/04/2014	13:39:19	1015.0118
03/04/2014	13:39:20	1015.2040
03/04/2014	13:39:21	1014.9670
03/04/2014	13:39:22	1015.2040
03/04/2014	13:39:23	1014.6653
03/04/2014	13:39:24	1015.1138
03/04/2014	13:39:25	1014.9644
03/04/2014	13:39:26	1014.9430
03/04/2014	13:39:27	1014.7509
03/04/2014	13:39:28	1015.0759
03/04/2014	13:39:30	1014.8260
03/04/2014	13:39:31	1014.7982
03/04/2014	13:39:32	1014.8409
03/04/2014	13:39:33	1014.8479
03/04/2014	13:39:34	1014.8227
03/04/2014	13:39:35	1014.8289
03/04/2014	13:39:36	1014.9082
03/04/2014	13:39:37	1014.8612
03/04/2014	13:39:38	1014.8513
03/04/2014	13:39:39	1014.8318
03/04/2014	13:39:40	1015.0417
03/04/2014	13:39:41	1014.8926
03/04/2014	13:39:42	1015.0093
03/04/2014	13:39:43	1014.7258
03/04/2014	13:39:44	1014.4483
03/04/2014	13:39:45	1014.9606
03/04/2014	13:39:46	1014.7473
03/04/2014	13:39:47	1014.4483
03/04/2014	13:39:48	1014.7253
03/04/2014	13:39:49	NaN
03/04/2014	13:39:50	1014.7710
03/04/2014	13:39:51	1014.5148
03/04/2014	13:39:52	1014.8223
03/04/2014	13:39:53	1015.1528
03/04/2014	13:39:54	1015.0248
03/04/2014	13:39:55	1014.9907
03/04/2014	13:39:56	1015.2168
03/04/2014	13:39:57	1015.1528
03/04/2014	13:39:58	1014.6404
03/04/2014	13:39:59	1014.9180
03/04/2014	13:40:00	1014.8668
03/04/2014	13:40:01	1015.0646
03/04/2014	13:40:02	1014.9893
03/04/2014	13:40:03	1014.9465
03/04/2014	13:40:04	1014.8877
03/04/2014	13:40:05	1014.8843
03/04/2014	13:40:06	1014.9356
